,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_05_min_cluster_size_0_1,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10
413,0,0,1,0,4,2,5,6,8,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,0,2,3,1,3,7,0,0,0,3,2,3,1,3,2,1,2,2
414,0,0,2,3,1,5,6,0,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,1,0,0,1,0,2,1,0,0,1,2,1,1,2,3,0,3,1,3
415,0,1,0,1,2,4,1,7,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,0,2,1,2,0,0,3,0,0,2,1,2,0,1,2,1,2,0,2
416,0,0,2,3,1,5,0,0,73,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,1,0,0,1,2,2,1,0,0,3,0,0,1,1,1,3,1,2,1
417,0,1,0,2,3,3,4,5,6,0,0,0,0,0,0,0,0,0,1,1,1,0,4,6,5,0,1,1,3,0,4,4,2,0,0,2,2,3,1,0,3,3,1,2,2
418,0,0,2,3,1,1,0,3,35,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,0,0,1,2,2,4,0,0,0,1,2,2,2,1,3,3,0,3
419,0,1,2,2,3,3,6,5,85,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,3,0,0,0,1,0,0,0,2,1,3,2,0,0,1,1,0
420,0,0,1,0,4,2,5,6,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,5,2,3,0,0,0,2,3,1,6,6,0,0,0,3,3,0,0,1,2,0,1,3
421,0,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,0,2,1,3,1,6,6,0,0,3,1,1,1,2,0,0,3,2,1
422,0,0,1,0,4,2,5,6,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,0,2,3,1,3,7,0,0,2,1,3,1,0,0,1,1,2,0
423,0,0,1,0,4,2,5,6,96,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,0,2,3,1,3,7,0,0,0,2,2,2,1,3,0,2,3,3
424,0,1,2,2,3,3,4,5,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,3,0,4,4,2,0,0,3,2,2,2,1,0,1,0,3,3
425,0,0,1,0,4,2,2,2,12,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,3,0,0,0,2,3,1,6,6,0,0,3,2,3,1,0,0,1,1,3,1
426,0,0,1,0,4,2,5,6,59,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,0,2,3,1,3,7,0,0,3,3,0,1,1,0,0,0,0,2
427,0,1,2,2,3,5,6,0,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,1,1,3,0,0,0,1,0,0,1,1,2,0,1,2,3,3,0,3
428,0,1,0,2,3,5,6,7,29,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,1,1,3,0,0,0,3,0,0,3,3,3,1,1,1,3,2,2,1
429,0,0,2,3,1,1,0,3,15,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,0,0,1,2,2,4,0,0,0,1,1,1,3,0,2,3,3,2
430,0,0,2,3,1,5,6,0,-1,0,0,0,0,0,0,0,0,0,1,2,0,4,0,1,2,0,1,1,0,1,2,2,1,0,0,2,2,2,1,0,2,2,1,3,0
431,0,0,2,3,1,5,0,0,110,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,1,0,0,1,2,2,1,0,0,2,0,3,3,2,0,2,1,0,2
432,0,1,2,2,3,3,4,5,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,3,0,4,4,2,0,0,3,3,3,1,0,3,2,1,0,2
433,0,0,1,0,4,2,3,1,79,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,0,2,4,5,1,0,0,0,0,3,0,0,1,3,1,0,0,2
434,0,1,2,2,3,5,6,0,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,1,1,3,0,0,0,1,0,0,1,1,0,2,1,1,2,1,1,0
435,0,0,2,3,1,5,6,0,4,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,2,0,1,0,0,1,0,0,1,0,0,1,2,2,3,1,2,1,1,0,2
436,0,1,2,2,3,5,6,0,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,1,1,3,0,0,0,1,0,0,2,0,1,1,3,0,2,0,1,3
437,0,1,2,2,3,3,4,5,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,3,0,4,4,2,0,0,1,0,2,0,0,0,1,2,2,0
438,0,0,2,3,1,1,0,3,27,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,0,0,1,2,2,4,0,0,3,2,2,1,0,1,3,3,2,1
439,0,1,0,1,0,0,2,7,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,0,2,1,2,0,0,3,0,0,2,3,3,0,1,3,3,3,0,0
440,0,1,0,1,2,4,1,7,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,0,2,1,2,3,0,3,0,0,0,3,2,1,0,1,0,1,2,3
441,0,1,2,2,3,5,6,0,111,0,0,0,0,0,0,0,0,0,1,2,1,0,0,6,2,0,1,1,3,0,0,0,1,0,0,1,2,1,1,3,2,0,3,2,0
442,0,1,1,0,0,0,2,2,-1,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,0,2,2,3,1,6,6,0,0,1,0,3,2,2,3,3,3,1,1
443,0,0,2,3,1,1,0,3,61,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,0,0,1,2,2,4,0,0,0,2,1,3,3,3,1,0,3,1
444,0,0,2,2,3,5,6,0,112,0,0,0,0,0,0,0,0,0,1,2,0,2,0,1,2,0,1,1,3,0,0,0,1,0,0,1,2,2,2,2,3,2,3,0,3
445,0,1,0,1,0,0,2,2,108,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,0,2,2,3,0,6,6,0,0,3,3,0,0,1,2,0,0,0,3
446,0,0,1,0,4,2,5,6,113,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,0,2,3,1,3,7,0,0,3,2,3,0,3,3,0,2,3,3
447,0,1,2,2,3,3,6,5,85,0,0,0,0,0,0,0,0,0,1,2,1,0,0,6,5,0,1,1,3,0,0,0,1,0,0,1,2,1,1,0,3,0,2,1,2
448,0,1,0,2,3,3,4,5,-1,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,3,0,4,4,2,0,0,2,3,2,3,3,3,1,2,1,1
449,0,0,1,0,4,2,5,6,16,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,0,2,3,1,3,7,0,0,3,3,0,1,0,2,1,0,2,2
450,0,1,0,1,2,4,1,4,10,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,2,1,2,3,5,5,0,0,2,2,3,1,2,2,2,1,3,1
451,0,0,1,0,4,2,5,6,16,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,0,2,3,1,3,7,0,0,0,3,2,0,3,1,3,2,3,3
452,0,0,1,0,4,2,3,1,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,0,2,4,5,1,0,0,0,2,1,1,3,3,0,3,2,3,0
453,0,0,2,3,1,1,0,3,103,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,0,0,1,2,2,4,0,0,0,0,3,2,0,1,3,3,0,0
454,0,0,2,3,1,5,6,0,-1,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,1,0,0,1,0,0,1,0,0,2,0,1,3,0,1,0,1,0,1
455,0,1,1,0,0,0,2,2,114,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,0,2,2,3,1,6,6,0,0,3,1,2,0,2,1,0,2,1,2
456,0,1,2,2,3,5,6,0,49,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,1,1,3,1,0,2,1,0,0,0,2,2,0,3,2,1,2,2,2
457,0,1,0,2,3,5,6,7,29,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,1,1,3,0,0,0,3,0,0,2,3,3,2,2,3,3,1,2,0
458,0,1,2,2,3,5,6,0,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,1,1,3,0,0,0,1,0,0,2,2,1,0,3,3,1,3,0,1
459,0,1,2,2,3,5,6,0,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,1,1,3,0,0,0,1,0,0,0,2,1,3,2,3,3,3,2,3
460,0,1,0,1,2,4,1,4,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,2,1,2,3,5,5,0,0,3,1,0,0,1,1,1,0,3,1
461,0,0,2,3,1,1,0,3,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,0,0,1,2,2,4,0,0,2,2,2,1,0,0,3,1,0,0
462,0,0,1,3,1,1,3,1,67,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,3,0,1,0,0,4,5,1,0,0,0,0,1,1,0,1,2,1,1,0,1
463,0,1,2,2,3,3,6,5,62,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,3,0,4,4,1,0,0,3,3,2,2,0,3,2,2,1,2
464,0,0,2,3,1,1,0,3,17,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,0,0,1,2,2,4,0,0,2,2,2,1,1,0,3,2,2,1
465,0,0,2,3,1,5,0,0,94,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,1,0,0,1,2,2,1,0,0,3,2,2,2,2,3,3,2,2,3
466,0,1,0,1,2,4,1,4,68,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,2,1,2,3,5,5,0,0,3,2,0,1,3,2,2,2,2,0
467,0,0,2,3,1,5,6,0,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,1,0,0,1,0,2,1,0,0,0,2,0,1,2,3,1,3,1,2
468,0,1,2,2,3,3,4,5,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,3,0,4,4,2,0,0,1,1,1,0,1,2,2,3,0,1
469,0,1,0,2,3,5,6,7,29,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,1,1,3,0,0,0,3,0,0,2,0,3,1,1,1,3,3,3,0
470,0,0,1,0,4,2,3,1,18,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,0,2,4,5,1,0,0,0,1,3,2,3,1,3,2,2,0,1
471,0,1,0,2,3,3,4,5,6,0,0,0,0,0,0,0,0,0,1,1,1,0,4,6,5,0,1,1,3,0,4,4,2,0,0,0,2,2,2,0,0,1,1,2,2
472,0,1,0,1,2,4,1,4,10,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,2,1,2,3,5,5,0,0,3,3,0,1,3,3,1,0,3,3
473,0,1,0,1,0,0,2,2,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,0,2,1,2,0,0,3,0,0,2,2,1,3,0,1,0,3,3,1
474,0,0,2,3,1,1,0,3,17,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,0,0,1,2,2,4,0,0,2,1,2,0,0,2,0,3,0,3
475,0,1,0,1,2,4,1,7,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,0,2,1,2,3,0,3,0,0,2,3,0,2,0,1,3,0,1,0
476,0,0,1,0,0,0,2,2,102,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,0,2,2,3,0,6,6,0,0,0,1,0,3,0,0,2,3,3,0
477,0,1,0,2,3,3,4,5,6,0,0,0,0,0,0,0,0,0,1,1,1,0,4,6,5,0,1,1,3,0,4,4,2,0,0,1,0,1,3,0,1,2,1,2,1
478,0,0,2,3,1,1,0,3,63,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,0,0,1,2,2,4,0,0,2,2,0,2,3,0,3,3,2,0
479,0,0,1,0,4,2,5,6,8,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,0,2,3,1,3,7,0,0,3,0,3,1,0,0,3,2,2,3
480,0,0,2,2,3,5,6,0,14,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1,2,0,1,1,3,1,2,2,1,0,0,1,2,1,1,2,2,1,2,1,1
481,0,1,2,2,3,3,4,5,115,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,3,0,4,4,2,0,0,1,3,2,3,1,0,2,1,3,2
482,0,1,2,2,3,5,6,0,98,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,1,1,3,0,0,0,1,0,0,1,3,2,0,1,0,3,2,1,3
483,0,0,1,0,4,2,3,1,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,0,2,4,5,1,0,0,0,1,1,1,1,3,0,0,2,3,0
484,0,1,2,2,3,5,6,0,14,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1,2,0,1,1,3,0,2,2,1,0,0,0,1,3,3,2,0,0,3,2,1
485,0,1,0,1,2,4,1,4,25,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,2,1,2,3,5,5,0,0,1,3,1,2,3,3,1,1,2,3
486,0,0,2,3,1,1,0,3,35,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,0,0,1,2,1,4,0,0,2,0,3,2,0,0,0,1,2,0
487,0,1,0,1,0,0,2,2,43,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,0,2,2,3,1,6,6,0,0,1,3,3,2,1,1,0,2,3,1
488,0,0,1,0,4,2,3,1,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,0,2,4,5,1,0,0,0,0,1,3,0,2,3,1,3,1,0
489,0,1,2,2,3,3,4,5,-1,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,3,0,4,4,2,0,0,0,1,3,0,1,2,2,3,1,3
490,0,0,1,0,4,2,5,6,96,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,0,2,3,1,3,7,0,0,2,0,2,2,1,3,3,1,1,2
491,0,0,1,0,4,2,3,1,18,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,3,0,1,0,2,4,5,1,0,0,0,2,3,1,0,2,0,0,0,0,2
492,0,1,0,1,2,4,1,7,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,0,2,1,2,0,0,3,0,0,3,3,3,2,2,2,0,0,0,1
493,0,1,0,1,2,4,1,4,10,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,2,1,2,3,5,5,0,0,1,2,1,1,2,0,2,0,2,2
494,0,0,2,3,1,5,0,0,110,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,1,0,0,1,2,2,1,0,0,0,1,0,3,2,3,1,1,2,0
495,0,0,1,0,4,2,3,1,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,0,2,4,5,1,0,0,0,0,0,3,2,2,0,3,1,3,0
496,0,1,2,2,3,3,4,5,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,3,0,4,4,2,0,0,0,2,2,2,1,2,1,1,0,1
497,0,0,1,0,4,2,3,1,39,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,0,2,4,5,1,0,0,0,2,1,0,0,3,0,1,3,1,1
498,0,1,0,1,2,4,1,7,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,0,2,1,2,0,0,3,0,0,3,2,2,2,0,2,1,3,0,2
499,0,1,2,2,3,3,4,5,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,3,0,4,4,2,0,0,2,2,2,2,3,1,2,1,0,1
500,0,0,1,3,1,1,3,3,9,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,0,0,4,5,1,4,0,0,0,2,2,0,2,3,0,3,3,1
501,0,0,2,3,1,5,6,0,4,0,0,0,0,0,0,0,0,0,1,2,0,4,0,1,2,0,1,0,0,1,0,2,1,0,0,1,3,2,0,3,1,1,3,2,2
502,0,1,0,1,0,0,2,7,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,0,2,1,2,0,0,3,0,0,3,1,0,2,1,2,3,0,2,0
503,0,0,2,3,1,1,0,3,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,0,0,1,2,2,4,0,0,1,2,3,2,1,1,3,3,2,0
504,0,1,0,1,2,4,1,4,38,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,2,1,2,3,5,5,0,0,1,0,3,1,2,1,3,1,1,2
505,0,1,2,2,3,3,4,5,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,3,0,4,4,2,0,0,2,1,1,0,1,1,2,2,3,2
506,0,1,0,1,2,4,1,7,-1,0,0,0,0,0,0,0,0,0,1,1,2,2,3,5,7,0,0,2,1,2,0,0,3,0,0,1,3,0,0,3,0,0,0,2,1
507,0,0,1,0,0,0,2,2,101,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,4,0,0,0,2,3,1,6,6,0,0,1,1,0,3,2,2,2,1,0,2
508,0,0,1,0,4,2,5,1,24,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,0,2,4,5,1,0,0,0,0,2,2,1,0,2,3,1,0,1
509,0,0,2,3,1,1,0,3,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,0,0,1,2,2,4,0,0,1,1,2,0,2,3,0,1,0,3
510,0,1,2,2,3,5,6,0,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,1,1,3,0,0,0,1,0,0,2,2,1,1,3,3,2,2,1,0
511,0,0,1,0,4,2,5,6,81,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,0,2,3,1,3,7,0,0,0,1,2,3,1,2,2,2,1,1
512,0,1,0,1,0,0,2,2,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,5,7,0,0,2,1,2,0,0,6,0,0,3,3,2,1,3,0,0,2,1,3
513,0,1,0,1,2,4,1,4,-1,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,2,1,2,3,5,5,0,0,0,0,0,3,3,3,1,0,2,1
514,0,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,0,2,1,3,1,6,6,0,0,0,0,1,0,1,3,3,3,2,2
515,0,1,2,2,3,3,4,5,100,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,3,0,4,4,2,0,0,2,2,3,2,1,3,0,1,1,3
516,0,0,2,2,3,5,6,0,49,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,1,1,0,1,0,2,1,0,0,3,2,1,0,2,3,2,1,0,1
517,0,0,1,0,4,2,5,1,45,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,2,3,1,6,6,0,0,1,3,0,3,2,3,0,3,1,2
518,0,0,1,0,0,0,2,2,101,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,0,2,2,3,1,6,6,0,0,1,0,0,1,0,1,2,0,3,0
519,0,0,2,3,1,1,0,3,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,0,0,1,2,2,4,0,0,1,2,2,0,0,0,2,2,0,3
520,0,1,0,1,2,4,1,7,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,0,2,1,2,3,0,3,0,0,0,2,2,0,3,1,1,1,0,3
521,0,1,2,2,3,3,4,5,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,3,0,4,4,2,0,0,0,0,0,3,1,1,2,2,0,0
522,0,0,1,0,4,2,3,1,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,0,2,4,5,1,0,0,0,0,0,1,1,2,3,2,3,0,2
523,0,1,0,1,2,4,1,7,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,6,0,0,2,1,2,3,0,3,0,0,2,3,0,1,3,3,0,1,1,3
524,0,1,0,1,2,4,1,7,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,0,2,1,2,3,0,3,0,0,1,3,3,3,0,2,3,3,0,1
525,0,1,0,1,2,4,1,4,88,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,2,1,2,3,0,3,0,0,2,3,3,3,0,2,1,3,3,1
526,0,0,1,0,4,2,3,1,39,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,0,2,4,5,1,0,0,0,3,3,0,0,2,2,0,0,0,2
527,0,0,1,0,0,0,5,6,92,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,1,0,0,2,2,3,1,6,6,0,0,3,3,0,2,1,3,1,0,3,2
528,0,1,0,1,0,0,2,2,46,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,0,2,1,2,0,6,6,0,0,2,0,3,0,0,0,3,2,1,2
529,0,1,2,2,3,3,4,5,116,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,3,0,4,4,2,0,0,0,0,2,0,1,3,0,2,0,1
530,0,0,1,0,4,2,3,1,13,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,0,2,4,5,1,0,0,0,1,3,3,3,0,0,1,2,0,1
531,0,1,0,2,3,5,6,7,29,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,1,1,3,0,0,0,3,0,0,3,1,0,2,0,1,2,1,1,0
532,0,1,2,2,3,3,4,5,116,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,3,0,4,4,2,0,0,0,2,1,1,2,2,1,3,1,1
533,0,0,1,0,4,2,3,1,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,0,2,4,5,1,0,0,0,3,2,2,0,1,2,1,0,0,0
534,0,0,1,0,4,2,3,1,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,0,2,4,5,1,0,0,0,1,2,0,1,1,3,1,3,1,3
535,0,1,0,1,0,0,2,2,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,0,2,1,2,0,0,6,0,0,2,2,2,3,3,1,0,3,2,1
536,0,0,2,3,1,5,6,0,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,1,0,0,1,0,2,1,0,0,2,2,0,1,1,3,0,1,1,3
537,0,0,2,3,1,5,6,0,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,1,0,0,1,0,2,1,0,0,0,3,0,0,1,2,0,1,3,2
538,0,0,2,3,1,1,0,3,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,0,0,1,2,2,4,0,0,2,1,0,2,1,2,2,0,0,3
539,0,1,0,1,2,4,1,4,50,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,2,1,2,3,0,3,0,0,3,2,0,0,1,3,0,1,3,0
540,0,0,1,0,4,2,3,1,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,0,2,4,5,1,0,0,0,2,0,0,1,0,0,2,1,0,2
541,0,0,2,3,1,5,3,0,4,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,1,0,0,1,0,2,1,0,0,2,2,3,2,1,3,1,2,0,0
542,0,1,0,1,2,4,1,7,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,0,2,1,2,0,0,3,0,0,2,0,2,0,1,1,3,3,3,1
543,0,1,0,1,0,0,2,2,-1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,0,2,2,3,1,6,6,0,0,0,3,1,0,2,1,3,3,0,2
544,0,0,2,2,3,5,6,0,14,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1,2,0,1,1,3,1,2,2,1,0,0,1,3,1,1,0,2,3,2,3,2
545,0,0,1,3,1,1,3,1,9,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,3,0,1,0,0,4,5,1,0,0,0,2,3,3,1,3,0,1,1,3,2
546,0,1,0,1,2,4,1,7,19,0,0,0,0,0,0,0,0,0,1,1,2,1,0,5,7,0,0,2,1,2,0,0,3,0,0,3,0,2,3,2,0,2,3,1,0
547,0,1,2,2,3,3,4,5,116,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,3,0,4,4,2,0,0,0,0,0,1,2,3,2,0,1,0
548,0,0,2,3,1,1,0,0,94,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,1,0,0,1,2,2,1,0,0,0,3,1,3,1,2,2,3,3,0
549,0,0,2,3,1,5,6,0,-1,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,1,0,0,1,2,2,1,0,0,1,0,2,3,2,1,2,3,3,3
550,0,0,1,0,4,2,3,1,39,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,0,2,4,5,1,0,0,0,1,3,1,1,3,2,0,2,1,3
551,0,0,1,3,1,1,3,1,83,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,3,0,1,0,0,4,5,1,0,0,0,1,0,0,2,1,3,3,2,2,0
552,0,0,2,3,1,1,0,3,117,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,0,0,1,2,2,4,0,0,0,0,2,0,3,2,2,2,0,2
553,0,0,2,3,1,1,0,3,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,0,0,1,2,2,4,0,0,2,1,0,1,2,2,0,3,0,2
