,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,random_model_n31,random_model_n32,random_model_n33
269,0,0,0,1,0,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,1,2,3,2,4,6,2,0,14,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0
270,0,0,0,1,2,4,6,4,1,2,0,0,0,0,1,1,1,0,0,2,0,4,1,6,6,0,0,0,2,3,5,5,5,0,-1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1
271,0,0,0,1,0,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,1,2,3,2,4,6,6,0,-1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1
272,0,1,2,3,3,5,0,2,-1,-1,-1,3,3,0,1,1,1,0,1,1,1,3,0,1,7,0,0,1,1,0,3,4,1,3,-1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0
273,0,0,0,1,0,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,1,2,0,4,0,2,4,0,15,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1
274,0,1,1,0,2,3,6,1,24,6,0,0,0,0,1,1,1,0,1,0,3,1,1,6,6,0,0,1,1,3,1,3,3,0,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0
275,0,0,0,1,0,4,1,4,1,2,0,0,0,0,1,1,1,0,0,2,2,0,3,2,4,0,1,0,2,1,2,1,7,0,-1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1
276,0,0,0,1,0,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,1,2,3,2,4,6,6,0,8,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1
277,0,1,1,0,1,3,3,6,-1,12,1,0,0,0,1,1,1,0,1,0,3,2,4,4,5,0,0,1,1,3,1,3,3,4,29,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0
278,0,0,0,1,2,4,6,4,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,0,0,3,1,3,0,0,0,-1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,0,1,0,0,1
279,0,0,0,1,2,4,6,4,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,0,0,2,1,5,5,5,0,-1,0,1,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,1,0
280,0,1,1,3,3,5,0,1,-1,4,0,0,0,0,1,1,1,0,1,0,3,3,5,3,7,0,0,1,1,0,3,4,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1
281,0,0,0,1,0,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,1,2,3,2,4,6,2,0,-1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1
282,0,1,1,3,3,5,0,1,-1,1,0,0,0,0,1,1,1,0,1,0,3,1,5,4,7,0,0,1,1,0,3,4,1,2,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1
283,0,0,0,1,2,4,6,4,-1,6,0,0,0,0,1,1,1,0,0,0,0,4,1,6,6,0,0,1,2,3,5,5,0,0,-1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0
284,0,0,0,1,2,4,6,4,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,0,0,2,1,2,1,7,0,6,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0
285,0,0,0,1,2,4,6,4,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,0,0,2,1,2,1,7,0,-1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0
286,0,0,0,1,0,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,1,2,3,2,4,6,2,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1
287,0,0,0,1,2,4,6,4,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,0,0,2,1,2,1,7,0,-1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0
288,0,0,0,1,0,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,1,2,3,2,4,6,6,0,-1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1
289,0,0,0,1,0,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,1,2,3,2,4,6,6,0,8,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0
290,0,0,0,1,2,4,6,4,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,0,0,2,1,5,5,5,0,-1,0,1,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1
291,0,0,0,1,2,4,6,4,1,2,0,0,0,0,1,1,1,0,0,2,0,4,1,6,6,0,0,0,2,3,5,5,5,0,19,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0
292,0,0,0,1,2,4,6,4,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,0,0,2,1,2,1,7,0,6,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0
293,0,0,0,1,0,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,1,0,3,2,4,6,6,0,-1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1
294,0,0,0,1,2,4,6,4,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,0,0,2,1,2,1,7,0,-1,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1
295,0,0,0,1,2,4,6,4,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,0,0,2,1,5,5,5,0,-1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1
296,0,0,0,1,0,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,1,2,3,2,4,6,6,0,-1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0
297,0,0,0,1,0,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,1,2,3,2,4,0,2,0,-1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1
298,0,0,0,1,2,4,6,4,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,0,0,2,1,5,0,0,0,-1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1
299,0,0,0,1,0,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,1,2,3,2,4,6,6,0,-1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0
300,0,1,2,3,3,5,0,2,-1,19,6,0,0,0,1,1,1,0,1,1,1,3,0,1,3,0,0,1,1,0,3,4,1,3,-1,1,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1
301,0,0,0,1,0,4,1,4,1,2,0,0,0,0,1,1,1,0,0,2,2,0,3,2,4,0,1,0,3,1,2,1,7,0,-1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1
302,0,1,1,0,1,3,3,1,13,13,0,0,0,0,1,1,1,0,1,0,3,1,5,4,5,0,0,1,1,3,1,3,3,2,26,1,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,0
303,0,0,0,1,0,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,1,2,3,2,4,6,6,0,13,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0
304,0,0,0,1,0,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,1,2,3,2,4,6,2,0,-1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0
305,0,0,0,1,0,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,1,0,3,2,4,6,6,0,-1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
306,0,0,0,1,2,4,6,4,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,0,0,2,1,2,1,7,0,-1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1
307,0,0,0,1,0,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,1,2,0,4,0,2,4,0,-1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0
308,0,0,0,1,2,4,6,4,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,0,0,2,1,2,0,0,0,5,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1
309,0,0,0,1,0,4,1,4,1,2,0,0,0,0,1,1,1,0,0,2,0,0,3,2,4,0,0,0,3,1,2,0,0,0,-1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1
310,0,0,0,1,0,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,1,0,3,2,4,6,6,0,-1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0
311,0,0,0,1,2,4,6,4,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,0,0,2,1,5,0,0,0,3,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0
312,0,0,0,1,0,4,1,4,1,2,0,0,0,0,1,1,1,0,0,2,2,0,3,2,4,0,1,0,3,1,2,0,0,0,18,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0
313,0,0,0,1,0,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,1,2,3,2,4,6,6,0,-1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0
314,0,0,0,1,0,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,1,2,0,4,0,2,4,0,-1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,1
315,0,0,0,1,2,4,6,4,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,0,0,2,1,2,1,7,0,-1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1
316,0,0,0,1,2,4,1,4,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,0,0,2,1,2,1,7,0,-1,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1
317,0,1,1,3,3,5,0,1,-1,4,0,0,0,0,1,1,1,0,1,0,3,3,5,3,7,0,0,1,1,0,3,4,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,0
318,0,0,0,1,0,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,1,2,0,4,0,2,4,0,-1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1,1
319,0,0,0,1,2,4,6,4,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,0,0,2,1,2,1,7,0,-1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0
320,0,0,0,1,0,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,1,2,0,4,4,2,2,0,14,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0
321,0,1,1,0,1,3,3,6,11,6,0,0,0,0,1,1,1,0,1,0,3,1,5,4,5,0,0,1,1,3,1,3,3,2,27,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0
322,0,0,0,1,2,4,6,4,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,0,0,2,1,2,1,7,0,-1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1
323,0,1,1,3,3,5,0,1,-1,-1,-1,0,0,0,1,1,1,0,1,0,3,3,5,3,7,0,0,1,1,0,3,4,1,3,-1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0
324,0,0,0,1,0,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,1,2,3,2,4,0,2,0,-1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1
325,0,0,0,1,2,4,1,4,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,0,0,2,1,2,1,7,0,-1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
326,0,0,0,1,2,4,6,4,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,0,0,2,1,5,5,0,0,-1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0
327,0,0,0,1,0,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,3,2,4,0,1,0,3,2,4,6,6,0,7,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
328,0,0,0,1,2,4,6,4,25,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,6,0,0,1,1,0,3,0,0,0,-1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0
329,0,0,1,0,2,4,6,4,18,2,0,0,0,0,1,1,1,0,0,0,0,4,1,6,6,0,0,1,2,3,5,5,5,0,23,0,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1
330,0,0,0,1,2,4,6,4,-1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,6,0,0,1,1,1,3,0,0,0,-1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
331,0,0,0,1,0,4,1,4,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,0,3,1,2,0,0,0,18,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1
332,0,0,0,1,0,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,1,2,3,2,4,6,6,0,8,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1
333,0,0,0,1,0,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,1,2,3,2,4,0,2,0,-1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0
334,0,0,0,1,0,4,1,4,1,2,0,0,0,0,1,1,1,0,0,2,2,0,3,2,4,0,1,0,3,2,2,1,7,0,-1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
335,0,1,0,3,3,5,4,7,7,7,0,0,0,0,1,1,1,0,1,0,0,3,5,3,7,0,0,1,1,0,3,4,1,0,-1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1
336,0,0,0,1,2,4,6,4,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,0,0,2,1,2,1,7,0,-1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0
337,0,1,2,3,3,5,0,2,-1,-1,6,0,0,0,1,1,1,0,1,1,1,3,0,1,3,0,0,1,1,0,3,4,1,1,-1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1
338,0,0,0,1,0,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,1,2,0,4,0,2,4,0,-1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1
339,0,1,2,3,3,5,0,2,-1,-1,7,5,6,5,4,3,1,0,1,1,1,2,0,1,1,0,0,1,1,0,3,4,1,3,-1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0
340,0,0,0,1,2,4,6,4,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,0,0,2,1,3,0,0,0,-1,1,0,1,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0
341,0,0,0,1,0,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,1,2,0,4,0,2,4,0,16,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1
342,0,0,0,1,0,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,1,2,3,2,4,6,6,0,-1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0
343,0,1,1,0,1,3,3,6,-1,6,0,0,0,0,1,1,1,0,1,0,3,1,5,4,5,0,0,1,1,3,1,3,3,2,27,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1
344,0,0,0,1,0,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,1,2,3,2,4,6,2,0,-1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1
345,0,0,0,1,0,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,1,2,3,2,4,6,6,0,13,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1
346,0,0,0,1,0,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,1,2,3,2,4,6,2,0,-1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0
347,0,0,0,1,2,4,6,4,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,0,0,2,1,5,0,0,0,-1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0
348,0,0,0,1,0,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,1,2,3,2,4,6,6,0,-1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1
349,0,0,0,1,0,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,2,2,0,1,0,3,2,4,6,6,0,-1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,1,1
350,0,0,0,1,0,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,1,2,3,2,4,0,2,0,-1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1
351,0,0,0,1,2,4,6,4,16,2,0,0,0,0,1,1,1,0,0,2,0,4,1,6,6,0,0,0,2,3,5,5,5,0,-1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,0
352,0,1,2,3,3,5,0,2,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,1,2,0,1,1,0,0,1,1,0,3,4,1,3,-1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1
353,0,0,0,1,2,4,4,7,4,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,0,1,1,0,3,0,0,0,-1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0
354,0,0,0,1,0,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,1,2,3,2,4,6,6,0,-1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1
355,0,0,0,1,2,4,6,4,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,0,0,2,1,2,1,7,0,-1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1,1,1
356,0,0,0,1,2,4,6,4,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,0,0,2,1,2,1,7,0,6,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1
357,0,0,0,1,2,4,6,4,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,0,0,2,1,5,5,5,0,-1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1
358,0,0,0,1,0,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,1,2,0,4,0,2,4,0,17,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0
359,0,0,0,1,0,0,1,0,-1,-1,-1,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,1,2,0,4,0,2,4,0,-1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1
360,0,0,0,1,2,4,1,4,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,0,2,1,2,1,7,0,-1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1
